id,service_recordid,taxonomy_recordid,taxonomy_id,taxonomy_detail
904,743,904,LJ-5000.6500,
905,743,905,LV-1600.2400,
906,743,906,LV-1800,
907,743,907,LV-2400.6350,
908,743,908,PH-6200.8400,
909,743,909,RF-2500,
910,743,910,RF-3300,
911,743,911,RP-1400.8000-070,
912,743,912,RP-1400.8000-100,
913,743,913,LF-4900.2400,
914,743,914,LN-1500,
915,748,915,PH-1000,
916,748,916,LR-3200,
917,748,917,TJ-3000.8000,
918,748,918,TJ-6500.6700,
919,748,919,BH-3900.3100,
920,748,920,ND-2000.9000,
921,748,921,TJ-0500,
922,748,922,FP-0500.2500,
923,748,923,PH-6200.8300,
924,748,924,ND-9000,
925,748,925,ND-3500.3600,
926,750,926,LH-6300.3650-600,
927,750,927,PX,
928,752,928,RP-1400.8000-650,
929,752,929,BD-1800.8200-250,
930,752,930,BM-6500.1500-150,
931,752,931,PH-6100.1800-250,
932,752,932,BM-6500.1500-100,
933,752,933,LF-7300.2000-260,
934,752,934,LJ-2000.6750,
935,753,935,LJ-2000.6750,
936,753,936,PH-6100.1800-250,
937,753,937,BM-6500.1500-150,
938,753,938,LF-7300.2000-260,
939,753,939,BM-6500.1500-100,
940,753,940,BD-1800.8200-250,
941,753,941,RP-1400.8000-650,
942,754,942,BD-1800.8200-250,
943,754,943,RP-1400.8000-650,
944,754,944,BM-6500.1500-100,
945,754,945,LF-7300.2000-260,
946,754,946,PH-6100.1800-250,
947,754,947,BM-6500.1500-150,
948,754,948,LJ-2000.6750,
949,760,949,FT-1000.8900,
950,760,950,ND-3500.3700,
951,761,951,ND-3500.3700,
952,761,952,FT-1000.8900,
953,762,953,ND-3500.3700,
954,762,954,ND-2000.1500-160,
955,762,955,FT-1000.8900,
956,763,956,ND-3500.3700,
957,763,957,FT-1000.8900,
958,764,958,FT-1000.8900,
959,764,959,ND-3500.3700,
960,766,960,ND-3500.3700,
961,766,961,FT-1000.8900,
962,767,962,FT-1000.8900,
963,767,963,ND-3500.3700,
964,768,964,ND-3500.3700,
965,769,965,ND-3500.3700,
966,769,966,FT-1000.8900,
967,770,967,FT-1000.8900,
968,770,968,ND-3500.3700,
969,771,969,ND-3500.3500-340,
970,771,970,TJ-3200.2500,
971,772,971,ND-3500.3700,
972,772,972,FT-1000.8900,
973,773,973,BM-1700,
974,773,974,BD-1800.2000-640,
975,773,975,BM-6500.1500-250,
976,773,976,BM-6500.1500-150,
977,773,977,BM-3000,
978,775,978,RD-6800.6500,
979,775,979,RF-1500,
980,775,980,RF-2000,
981,775,981,RM-6500.6500,
982,775,982,RP-1400.8000-805,
983,777,983,BD-1800.2000-620,
984,777,984,BM-6500.1500,
985,777,985,PX,
986,788,986,BH-1800.1500-700,
987,789,987,LE,
988,789,988,LV-6800,
989,789,989,LH-2700,
990,789,990,LH-2600,
991,789,991,LV-2600,
992,789,992,LV-3300,
993,789,993,LN-9500,
994,790,994,RF-3300,
995,790,995,RF-2500,
996,790,996,RF-2000,
997,790,997,PH-1000,
998,791,998,PH-2360.8000,
999,791,999,RP-5000.6500,
1000,791,1000,RP-6400.1500,
1001,791,1001,HL-8120.8030,
1002,791,1002,LF-7000,
1003,792,1003,RM-3300.6600-050,
1004,793,1004,RM-6500.1500,
1005,793,1005,RP-5000.6600,
1006,793,1006,PH-1000,
1007,793,1007,LH-2700.5000-450,
1008,793,1008,TJ-3000.8000,
1009,794,1009,RP-6400.2500,
1010,794,1010,RP-6400.0200,
1011,794,1011,RP-6400.1500,
1012,794,1012,RP-6400.8000-620,
1013,795,1013,RP-1500.3300,
1014,795,1014,RP-1500.3400,
1015,795,1015,RM-3300.6600-080,
1016,796,1016,RM-3300.6600-150,
1017,796,1017,RP-1500.3400,
1018,796,1018,RM-6500.1500,
1019,796,1019,RP-1500.3300,
1020,797,1020,RP-1500.3300,
1021,797,1021,RP-1500.3400,
1022,797,1022,RP-6400.8000-300,
1023,798,1023,BH-8600,
1024,799,1024,BH-8400.6000-840,
1025,799,1025,PH-1000,
1026,800,1026,RP-6400.8000-620,
1027,800,1027,LR-3200,
1028,800,1028,RF-3300,
1029,802,1029,RF-2500,
1030,802,1030,RM-6500.1500,
1031,802,1031,RF-2000,
1032,802,1032,RP-5000.6500,
1033,802,1033,RF-3300,
1034,803,1034,BH-8400.3000,
1035,804,1035,LF-7000.1700,
1036,804,1036,RP-1400.8000-645,
1037,804,1037,HL-2000.8000,
1038,808,1038,RM-3300.6600-080,
1039,813,1039,LL-3000.1500,
1040,813,1040,LT-6600,
1041,815,1041,LJ-5000.1500-070,
1042,815,1042,LJ-5000.1500-180,
1043,815,1043,LJ-5000.1500-150,
1044,815,1044,LJ-5000.1000,
1045,818,1045,BT-4500.6500-170,
1046,819,1046,BD-5000.3500,
1047,835,1047,RX-8450.8000-050,
1048,835,1048,RX-8450.8000-180,
1049,835,1049,RP-5000.1500,
1050,835,1050,RP-5000.6400,
1051,835,1051,LH-2700.5000-450,
1052,835,1052,PH-1000.8500,
1053,835,1053,RF-2500,
1054,835,1054,RF-2000,
1055,835,1055,RM-6500.1500,
1056,835,1056,RF-3300,
1057,837,1057,RP-5000.6400,
1058,837,1058,RP-5000.6500,
1059,837,1059,RF-2500,
1060,837,1060,RP-6400.8000-650.64,
1061,837,1061,TJ-3000,
1062,837,1062,RF-3300,
1063,837,1063,RF-2000,
1064,837,1064,RP-1500,
1065,837,1065,LH-6700.6400,
1066,837,1066,RM-6500.1500,
1067,837,1067,RP-5000.1500,
1068,840,1068,PH-1000,
1069,840,1069,RM-6500.1500,
1070,840,1070,TJ-6500,
1071,840,1071,TJ-3000,
1072,840,1072,FP-0500.3300,
1073,841,1073,RX-8450.1150,
1074,841,1074,RM-6500.1500,
1075,844,1075,RM-6500.1500,
1076,849,1076,LL-3000,
1077,850,1077,RP-6400.2700,
1078,850,1078,RM-3300.6600-080,
1079,850,1079,RP-6400.8000-620,
1080,851,1080,LJ-5000.1500,
1081,854,1081,LH-2600.6500,
1082,857,1082,PX,
1083,858,1083,PL-6400.1500-820,
1084,860,1084,RP-1400.8000-825,
1085,860,1085,RM-6500.1500,
1086,860,1086,RM-3300.6600-080,
1087,860,1087,RP-1500.3400,
1088,860,1088,RP-1500.3300,
1089,861,1089,RX-8450.7000-700,
1090,861,1090,RX-8450.7000-750,
1091,863,1091,RP-6400.8000-650.64,
1092,863,1092,RM-6500.1500,
1093,863,1093,RF-3300,
1094,863,1094,RP-5000,
1095,863,1095,LT-3400.1500,
1096,863,1096,LF-5280.1500,
1097,863,1097,LF-7100.2500,
1098,864,1098,RX-1700.0500,
1099,864,1099,RX-1700.1700,
1100,869,1100,RP-1400.8000-675,
1101,869,1101,RP-5000,
1102,869,1102,RP-6400.8000-650.64,
1103,870,1103,BH-7000.4600-450,
1104,871,1104,RP-5000,
1105,871,1105,RP-6400.8000-300,
1106,871,1106,RP-5000.1500,
1107,872,1107,TJ-3000,
1108,872,1108,RR-5150,
1109,874,1109,LV-2400.6350,
1110,874,1110,LF-4900.2000,
1111,875,1111,HH-4500.1800,
1112,875,1112,PS-9800.9900,
1113,875,1113,PL-6400.1500-820,
1114,876,1114,PL-7400.1500,
1115,876,1115,ND-9000,
1116,877,1116,LR-6200,
1117,877,1117,ND-9000,
1118,878,1118,PH-6200.8300,
1119,878,1119,LR-6400.8000,
1120,878,1120,PL-7400.0500-260,
1121,879,1121,PN-8100.3000,
1122,880,1122,PN-8100.3000,
1123,883,1123,BH-7000.4600-450,
1124,883,1124,BH-7000.5100-330,
1125,883,1125,BH-8400.6000-060,
1126,886,1126,BH-8400.6000-040,
1127,886,1127,PH-3300.3000,
1128,887,1128,LR-1570,
1129,889,1129,PH-0320.0200,
1130,889,1130,BT-4500.4700-800,
1131,889,1131,LR-6600,
1132,889,1132,LT-2800,
1133,889,1133,PX,
1134,891,1134,LN-1500,
1135,891,1135,PH-7000,
1136,891,1136,LL-6000,
1137,902,1137,PS-9800,
1138,902,1138,PL-7000,
1139,902,1139,PH-1250.1800,
1140,902,1140,PL-6400.1500-820,
1141,903,1141,PL-7000,
1142,905,1142,PN-8100.0200-180,
1143,905,1143,RF-2500,
1144,905,1144,RF-3300,
1145,905,1145,RX-8450.1150,
1146,907,1146,LL-3000.1450,
1147,908,1147,LL-3000.1450,
1148,908,1148,RP-6400.1500,
1149,908,1149,HL-2000.8000,
1150,908,1150,RF-2000,
1151,908,1151,RP-5000,
1152,908,1152,RF-3300,
1153,908,1153,RM-3300.6600-150,
1154,908,1154,RP-6400.1900,
1155,911,1155,LL-3000.1450,
1156,911,1156,LV-6800.6860,
1157,911,1157,PN-8100.6500-650,
1158,911,1158,LF-8000.5200,
1159,911,1159,LR-6600,
1160,911,1160,LR-8000.8000-820,
1161,911,1161,LR-6200,
1162,911,1162,LT-1750.6350,
1163,911,1163,LR-8400.0400,
1164,911,1164,LV-6800.6970,
1165,911,1165,LR-0450.0500,
1166,911,1166,PL-7000.8800,
1167,911,1167,LV-6800.6600,
1168,911,1168,LV-6800.6500,
1169,911,1169,LV-6800.6750,
1170,911,1170,LV-6800.6880,
1171,911,1171,LV-6800.7000,
1172,912,1172,HL-8120.8030,
1173,913,1173,HL-8120.8030,
1174,914,1174,HL-8120.8030,
1175,915,1175,HL-8120.8030,
1176,916,1176,HL-8120.8030,
1177,917,1177,HL-8120.8030,
1178,918,1178,HL-8120.8030,
1179,919,1179,HL-8120.8030,
1180,921,1180,RP-1500.3300,
1181,921,1181,PH-1000.8500,
1182,921,1182,TJ-3000.8000,
1183,921,1183,HL-2500.8600,
1184,921,1184,RP-1400.8000-050,
1185,921,1185,RF-2000,
1186,923,1186,BH-1800.1500-700,
1187,923,1187,RF-3300,
1188,923,1188,RF-2000,
1189,923,1189,RF-2500,
1190,924,1190,RP-1500.3300,
1191,924,1191,PH-1000.8500,
1192,924,1192,TJ-3000.8000,
1193,924,1193,HL-2500.8600,
1194,924,1194,RP-1400.8000-050,
1195,924,1195,RF-2000,
1196,925,1196,RF-2500,
1197,925,1197,RF-3300,
1198,925,1198,RF-2000,
1199,925,1199,BH-1800.1500-700,
1200,926,1200,FL-6500,
1201,927,1201,RP-1400.8000-020.80,
1202,927,1202,FN-1900.2500,
1203,928,1203,FN-1900.2500,
1204,929,1204,PL-7000.8900-200,
1205,929,1205,PL-7000.8900-800,
1206,929,1206,PL-7000.8900-080,
1207,929,1207,PL-7000.5800,
1208,929,1208,PL-7000.9600,
1209,929,1209,PS-9800,
1210,929,1210,PL-7000.8900-450,
1211,929,1211,PH-1400.5000-100,
1212,935,1212,PL-6400.1500-820,
1213,935,1213,PH-1250.1800,
1214,935,1214,PL-7000,
1215,935,1215,PS-9800.9900,
1216,936,1216,PS-9800.9900,
1217,936,1217,PL-6400.1500-820,
1218,936,1218,PH-1250.1800,
1219,938,1219,PH-1250.1800,
1220,938,1220,PL-6400.1500-820,
1221,938,1221,PL-7000,
1222,941,1222,PL-7000,
1223,941,1223,LR-3100.1800-130,
1224,943,1224,HD-1800,
1225,944,1225,PS-9800.9900,
1226,944,1226,PL-6400.1500-820,
1227,945,1227,PH-1250.1800,
1228,945,1228,PS-9800.9900,
1229,946,1229,LL-3000.1500,
1230,950,1230,LH-2600.6500,
1231,953,1231,PH-1250.1800,
1232,954,1232,PH-1250.1800,
1233,955,1233,PS-9800.9900,
1234,955,1234,PL-6400.1500-820,
1235,956,1235,PL-6400.1500-820,
1236,956,1236,PS-9800.9900,
1237,957,1237,HD-1800.8000,
1238,958,1238,HD-1800.8000,
1239,960,1239,BT-8400.6400,
1240,960,1240,BT-8400.8500,
1241,962,1241,BT-8500.1000-180,
1242,964,1242,BT-4500.6500-170,
1243,965,1243,BT-8500.1000-200,
1244,966,1244,TC-5500.8000,
1245,985,1245,TC-5500.8000,
1246,986,1246,BT-4500.4700-500,
1247,986,1247,BT-4500.6500,
1248,991,1248,PH-1250.1800,
1249,991,1249,PL-6400.1500-820,
1250,998,1250,TD-1600,
1251,998,1251,TJ-3000.8000,
1252,999,1252,PD-0700,
1253,999,1253,PD-7600.0100,
1254,999,1254,PD-7600.0300,
1255,999,1255,PD-7600.0500,
1256,999,1256,PD-7600.0600,
1257,999,1257,PD-7600.1500,
1258,999,1258,PD-7600.3100,
1259,999,1259,PD-9000.6000,
1260,999,1260,PD-9000.7000,
1261,999,1261,PD-9000.0130,
1262,999,1262,PD-9000.6650,
1263,999,1263,PD-7600.0700,
1264,999,1264,PD-9000.9700,
1265,1002,1265,LH-6300.9500,
1266,1002,1266,PX,
1267,1004,1267,RX-8250.0500,
1268,1004,1268,RX-8250.1700,
1269,1006,1269,RP-6400.8000-330,
1270,1006,1270,RF-2000,
1271,1006,1271,LD-8450,
1272,1006,1272,RF-3300,
1273,1006,1273,RF-2500,
1274,1006,1274,RM-3300.6600-080,
1275,1006,1275,RM-3300.6600-250,
1276,1006,1276,RM-3300.6600-050,
1277,1007,1277,LT-1750.1750,
1278,1007,1278,LT-1750.9550,
1279,1007,1279,PN-8100.3000,
1280,1009,1280,PH-1000.8500,
1281,1009,1281,PH-3300.3100,
1282,1009,1282,PH-0320.0400,
1283,1009,1283,TJ-0500,
1284,1009,1284,PH-3300.3000,
1285,1009,1285,PH-3300.6500,
1286,1009,1286,JP-6500.6500,
1287,1009,1287,LT-2800.3100-700,
1288,1009,1288,LH-5000,
1289,1009,1289,RX-8450.1150-150,
1290,1009,1290,RX-8450.1150-180,
1291,1009,1291,LT-0500.5200,
1292,1009,1292,BD-5000.3500,
1293,1013,1293,LT-1750.1500,
1294,1013,1294,PX,
1295,1013,1295,PH-3300.3000,
1296,1013,1296,LH-5000,
1297,1014,1297,PX,
1298,1015,1298,PH-0320.0400,
1299,1015,1299,PH-0320.0200,
1300,1015,1300,BD-5000.1500,
1301,1015,1301,LE,
1302,1016,1302,BD-5000.1500,
1303,1016,1303,LT-1750.1700,
1304,1016,1304,PH-0320.0200,
1305,1016,1305,PH-0320.0400,
1306,1016,1306,PH-0320.0600,
1307,1016,1307,PH-7000.6000-060,
1308,1016,1308,RD-1500,
1309,1017,1309,TC-5500.8000,
1310,1017,1310,BD-5000.1500,
1311,1019,1311,TC-5500.8000,
1312,1019,1312,BD-5000.1500,
1313,1020,1313,HD-1800.8000,
1314,1020,1314,HD-1800.1800,
1315,1020,1315,PH-1250.1400,
1316,1021,1316,BD-5000.1500,
1317,1021,1317,TC-5500.8000,
1318,1022,1318,LN-1500,
1319,1022,1319,LE,
1320,1022,1320,LF-8000.5100,
1321,1022,1321,LF-4900.1500-650,
1322,1022,1322,LF-7100.2500,
1323,1022,1323,LT-3400.0100,
1324,1022,1324,LR-6600,
1325,1025,1325,TC-5500.8000,
1326,1025,1326,BD-5000.1500,
1327,1026,1327,TC-5500.8000,
1328,1026,1328,BD-5000.1500,
1329,1027,1329,BD-5000.1500,
1330,1027,1330,TC-5500.8000,
1331,1032,1331,BD-5000.1500,
1332,1032,1332,TC-5500.8000,
1333,1035,1333,BD-5000.1500,
1334,1035,1334,TC-5500.8000,
1335,1036,1335,BD-5000.1500,
1336,1036,1336,TC-5500.8000,
1337,1037,1337,PH-1250.1400,
1338,1052,1338,RX-8470.8600-050,
1339,1052,1339,RX-8470.8600-180,
1340,1052,1340,RX-8450.1150-150,
1341,1052,1341,RX-8450.1150-180,
1342,1052,1342,TN-5000.6300,
1343,1056,1343,RX-8250.0500,
1344,1056,1344,RX-8250.1700,
1345,1057,1345,RX-8250.1700,
1346,1057,1346,RX-8250.0500,
1347,1057,1347,PH-6100.6800,
1348,1058,1348,RX-8250.0500,
1349,1058,1349,RX-8250.1700,
1350,1063,1350,BD-1800.2000-640,
1351,1063,1351,PH-2950.8500-870,
1352,1065,1352,PD-9000.6000,
1353,1065,1353,PD-9000.1800,
1354,1065,1354,PD-7600.0100,
1355,1065,1355,PX,
1356,1066,1356,PD-9000.1800,
1357,1066,1357,PD-9000.6000,
1358,1066,1358,PX,
1359,1072,1359,TJ-3000.8000,
1360,1073,1360,LH-3500.4900,
1361,1074,1361,NL-5000.5000-500,
1362,1075,1362,DD-1500,
1363,1075,1363,DD-1500.4280-280,
1364,1076,1364,NL-5000.5000-775,
1365,1077,1365,PH-1000,
1366,1077,1366,NL-5000.5000-800.30,
1367,1078,1367,FN-5000,
1368,1080,1368,FT-3600.3300,
1369,1080,1369,ND-3500.3600,
1370,1080,1370,ND-6500.3300,
1371,1080,1371,PH-1450.3300,
1372,1083,1372,LL-3000.1500,
1373,1087,1373,RF-3300,
1374,1087,1374,RX-0400.1850,
1375,1087,1375,RX-8450.1150-150,
1376,1087,1376,RX-8450.1150-180,
1377,1087,1377,RX-8450.7000-700,
1378,1087,1378,RX-8450.7000-750,
1379,1087,1379,RF-2000,
1380,1088,1380,RF-2000,
1381,1088,1381,RF-3300,
1382,1088,1382,RX-0400.1850,
1383,1088,1383,RX-8450.1150-150,
1384,1088,1384,RX-8450.1150-180,
1385,1096,1385,BM-8500,
1386,1097,1386,ND-6500.1500,
1387,1098,1387,ND-2000.9000,
1388,1099,1388,ND-3500.3600,
1389,1099,1389,ND-6500.1800,
1390,1100,1390,ND-6500.1500,
1391,1100,1391,HH-0500.0500,
1392,1100,1392,ND-2000.1500-160,
1393,1101,1393,ND-2000.3500-150,
1394,1101,1394,LR-3100.1800-050,
1395,1102,1395,TI-1900,
1396,1102,1396,PX-0400.1800-150,
1397,1103,1397,ND-2000.9000,
1398,1104,1398,ND-9000,
1399,1104,1399,ND-3500.3600,
1400,1104,1400,ND-6500.1800,
1401,1106,1401,TD-1600.3100-140,
1402,1106,1402,PX-1850.4000-030,
1403,1108,1403,PH-2950.3200,
1404,1112,1404,DD-1500.4050,
1405,1112,1405,DD-2100.1000,
1406,1113,1406,BV-8900.9300-850,
1407,1119,1407,DD-1500.4280-600,
1408,1119,1408,PX-1850.4000-030,
1409,1119,1409,FT-4950,
1410,1119,1410,DD-1500.4150-450,
1411,1121,1411,DD-1500.4150-450,
1412,1121,1412,FT-4950,
1413,1121,1413,PX-1850.4000-030,
1414,1121,1414,DD-1500.4280-600,
1415,1125,1415,FT-1800.3000,
1416,1126,1416,FF-3300.3400,
1417,1126,1417,TD-1600.1530-140,
1418,1129,1418,DD-1500,
1419,1129,1419,TJ-3000.8000,
1420,1129,1420,FT-3900.3300,
1421,1129,1421,FN-1700.3350,
1422,1131,1422,BH-8600,
1423,1135,1423,FC-8200,
1424,1158,1424,BM-6500.1500,
1425,1158,1425,BD-5000.1500,
1426,1160,1426,PL-7000,
1427,1160,1427,RM-6500.5000,
1428,1160,1428,RP-6400.8000-660,
1429,1163,1429,RM-7000.0500,
1430,1164,1430,RP-6400.8000-600,
1431,1165,1431,FN-5000,
1432,1165,1432,FL-8500,
1433,1166,1433,FN-1300,
1434,1166,1434,FL-8500,
1435,1167,1435,FN-1300,
1436,1167,1436,FN-1700.3200,
1437,1168,1437,FN-5000,
1438,1183,1438,TD-1600.3100,
1439,1183,1439,FT-1800.1850,
1440,1187,1440,LV-1600,
1441,1187,1441,TJ-3000,
1442,1191,1442,LL-3000.1500,
1443,1192,1443,LV-8000,
1444,1192,1444,LR-6200,
1445,1192,1445,LL-3000.7800,
1446,1194,1446,PS-9800.9900,
1447,1206,1447,RP-1400.8000-300,
1448,1208,1448,DF-7000.1700-050,
1449,1208,1449,DF-7000.1700-300,
1450,1208,1450,LV-1600.2300,
1451,1208,1451,PB-1600,
1452,1208,1452,PB-5000.1550,
1453,1213,1453,BH-3500.3400-250,
1454,1214,1454,BH-7000.4600-450,
1455,1216,1455,LL-3000.1500,
1456,1216,1456,RX-8450.1150-150,
1457,1216,1457,RX-8450.1150-180,
1458,1216,1458,RP-6400,
1459,1216,1459,LT-1750.1750,
1460,1216,1460,LV-3300.1500,
1461,1216,1461,LH-0600.6500-650,
1462,1216,1462,LV-6800,
1463,1216,1463,LJ-5000.1700-320,
1464,1216,1464,LV-8300,
1465,1220,1465,HL-8120.8030,
1466,1220,1466,BD-5000.8200,
1467,1221,1467,HL-3010.6500,
1468,1222,1468,PX,
1469,1223,1469,HH-1600.1600,
1470,1223,1470,PH-6200.4600,
1471,1223,1471,PH-1400.5000-650,
1472,1223,1472,ND-6500.9800-050,
1473,1225,1473,HD-0500.5000-050,
1474,1225,1474,HH-1600.1600,
1475,1225,1475,TJ-3000.8000,
1476,1226,1476,TD-0300,
1477,1226,1477,HD-8200,
1478,1227,1478,HH-0500,
1479,1227,1479,HL-2000.8000,
1480,1228,1480,RR-5150.5000-800,
1481,1228,1481,RP-1500.3300,
1482,1230,1482,RX-8250.0500,
1483,1230,1483,RX-8250.0550,
1484,1230,1484,RX-8250.1700,
1485,1230,1485,RX-8250.8000,
1486,1230,1486,RX-8470.8400,
1487,1232,1487,HH-0500.8000-150,
1488,1233,1488,HL-3010.6500,
1489,1234,1489,PH-2000,
1490,1237,1490,HL-2000.8000,
1491,1241,1491,HH-4500.0500,
1492,1241,1492,HH-0500.2500-250,
1493,1241,1493,HH-0500.0500,
1494,1241,1494,HD-1800,
1495,1241,1495,HH-0500.8000-150,
1496,1241,1496,HH-0500.1500,
1497,1241,1497,HL-8500.1400,
1498,1241,1498,JR-8200.1500-150,
1499,1242,1499,HH-0500.0500,
1500,1242,1500,HH-0500.8000-150,
1501,1242,1501,HH-0500.1500,
1502,1242,1502,HL-8500.1400,
1503,1242,1503,HH-9000,
1504,1242,1504,HH-0500.2500-250,
1505,1242,1505,HH-4500.0500,
1506,1243,1506,HD-6000.6200-500,
1507,1243,1507,HD-6000.9000,
1508,1245,1508,HH-0500.2500-250,
1509,1246,1509,TB-1100.2500,
1510,1246,1510,HD-1800,
1511,1246,1511,PL-7400.6000-200,
1512,1246,1512,LH-2700.6000,
1513,1246,1513,HD-6000.9000,
1514,1246,1514,BM-7000.0500-050,
1515,1246,1515,BM-7000.0500-100,
1516,1247,1516,HH-1700,
1517,1249,1517,HD-8200,
1518,1249,1518,TD-0300,
1519,1251,1519,HH-0500.2500-250,
1520,1251,1520,HD-6000.9000,
1521,1251,1521,HH-0500.8000-150,
1522,1251,1522,FT-1000.3300,
1523,1252,1523,PS-9800.9900,
1524,1253,1524,HD-1200.4500,
1525,1254,1525,HD-8000.1800-330,
1526,1254,1526,HD-8000.1800-400,
1527,1254,1527,HD-8000.1800-500,
1528,1254,1528,HD-8000.1800-650,
1529,1254,1529,HD-8000.8100,
1530,1254,1530,HD-0500.1500,
1531,1254,1531,HD-0500,
1532,1254,1532,HL-3010.6500,
1533,1256,1533,HH-4500.0500,
1534,1259,1534,TJ-4500,
1535,1260,1535,TJ-4500.1500-800,
1536,1260,1536,HH-4500.1800,
1537,1273,1537,LH-2600.6500,
1538,1274,1538,BD-1800.2000-640,
1539,1274,1539,BD-1875.2000,
1540,1276,1540,RX-8450.1150-150,
1541,1276,1541,RX-8450.1150-180,
1542,1276,1542,RP-1400.8000-020.80,
1543,1276,1543,RP-1400.8000-070,
1544,1276,1544,PH-6100.6800,
1545,1276,1545,RX-0400.1850,
1546,1278,1546,RX-0400.1850,
1547,1278,1547,RP-1400.8000-020.80,
1548,1278,1548,RP-1400.8000-070,
1549,1278,1549,RX-8450.1150-150,
1550,1278,1550,RX-8450.1150-180,
1551,1278,1551,PH-6100.6800,
1552,1278,1552,RF-1500,
1553,1278,1553,RF-2000,
1554,1278,1554,RF-3300,
1555,1280,1555,PH-6100.6800,
1556,1280,1556,RP-1400.8000-070,
1557,1280,1557,RF-3300,
1558,1280,1558,RF-1500,
1559,1280,1559,RF-2000,
1560,1280,1560,RX-8450.1150-150,
1561,1280,1561,RX-8450.1150-180,
1562,1280,1562,RP-1400.8000-020.80,
1563,1280,1563,RX-0400.1850,
1564,1290,1564,FN-1500,
1565,1290,1565,FN-1500.3600,
1566,1291,1566,FN-1500,
1567,1292,1567,TD-1600,
1568,1292,1568,FN-1500.1550-600,
1569,1292,1569,FN-1500,
1570,1296,1570,PL-6400.7000-700,
1571,1298,1571,BT-8750.8500,
1572,1299,1572,BH-3700.3000,
1573,1299,1573,DM-1800.1000,
1574,1299,1574,DM-1800.1700,
1575,1299,1575,DM-1800.2000,
1576,1299,1576,DM-6500,
1577,1308,1577,FP-4500,
1578,1308,1578,HH-0500.8000-150,
1579,1308,1579,PH-1450.7000,
1580,1308,1580,FT-3600.3300,
1581,1309,1581,PH-1450.7000,
1582,1309,1582,FN-1500.2560,
1583,1311,1583,RP-1500.3300,
1584,1311,1584,RP-1500.3400,
1585,1311,1585,RF-3300,
1586,1311,1586,RF-2000,
1587,1311,1587,RP-1400.8000-500,
1588,1311,1588,RX-8450.8000-050,
1589,1311,1589,RX-8450.8000-180,
1590,1311,1590,PH-1000.8500,
1591,1311,1591,RP-6400.1500,
1592,1311,1592,TJ-3000.8000,
1593,1311,1593,RX-1700.1700-330,
1594,1311,1594,RX-1700.0500,
1595,1311,1595,RP-6400.8000-660,
1596,1312,1596,LN-1500,
1597,1312,1597,LF-7100.2500,
1598,1312,1598,LV-6800,
1599,1312,1599,LJ-5000.6500,
1600,1312,1600,LH-6600,
1601,1312,1601,LN-8500,
1602,1312,1602,LJ-5000.6600,
1603,1312,1603,LV-7500,
1604,1312,1604,LV-6000.2550,
1605,1312,1605,LV-6000.2400,
1606,1312,1606,LF-4900.1500-500,
1607,1312,1607,LT-3400.1500,
1608,1312,1608,LF-4900.2000-900,
1609,1312,1609,LV-1600,
1610,1312,1610,LF-7100.8000,
1611,1313,1611,RP-1400.8000-825,
1612,1313,1612,RM-3300.6600-080,
1613,1313,1613,RF-3300,
1614,1313,1614,RP-1500.3400,
1615,1313,1615,RM-6500.1500,
1616,1316,1616,LN-1500,
1617,1316,1617,LF-7100.8000,
1618,1316,1618,LH-3500.0200-330,
1619,1316,1619,LT-3400.1500,
1620,1316,1620,LV-6000.2550,
1621,1316,1621,LV-1600,
1622,1316,1622,LV-6000.2400,
1623,1316,1623,LE,
1624,1316,1624,LF-7100.2500,
1625,1317,1625,LF-7100.2500,
1626,1317,1626,LE,
1627,1317,1627,LV-6800,
1628,1317,1628,LT-3400.1500,
1629,1317,1629,LH-3500.0200-330,
1630,1317,1630,LN-1500,
1631,1318,1631,LN-1500,
1632,1318,1632,LF-4900.1500-500,
1633,1318,1633,LT-3400.1500,
1634,1318,1634,LV-6800,
1635,1318,1635,LV-1600.2400,
1636,1318,1636,LE,
1637,1318,1637,LF-7100.2500,
1638,1318,1638,LF-7100.8000,
1639,1319,1639,PH-6300.8500,
1640,1322,1640,LF-7100.2500,
1641,1322,1641,LV-6000.2550,
1642,1322,1642,LV-6000.2400,
1643,1322,1643,LT-3400.1500,
1644,1322,1644,LF-7100.8000,
1645,1322,1645,LN-1500,
1646,1322,1646,LV-6800,
1647,1322,1647,LV-1600,
1648,1322,1648,LH-3500.0200-330,
1649,1322,1649,LN-8500,
1650,1323,1650,LN-1500,
1651,1323,1651,LH-2700.9500-100,
1652,1323,1652,LF-7100.2500,
1653,1323,1653,LF-7100.8000,
1654,1323,1654,LT-3400.1500,
1655,1323,1655,LV-1600,
1656,1323,1656,LE,
1657,1326,1657,FN-5000,
1658,1326,1658,RR-5150.5000-700,
1659,1326,1659,FP-0500,
1660,1326,1660,TJ-3000,
1661,1326,1661,TJ-3000.8000,
1662,1334,1662,BH-3900.3050-180,
1663,1334,1663,BH-7000.4600,
1664,1334,1664,BH-3900.3050-440,
1665,1335,1665,ND-2000.3500,
1666,1335,1666,ND-3500.3600,
1667,1336,1667,BH-7000.4600-450,
1668,1337,1668,PH-1250.1800,
1669,1338,1669,BH-3500.3400-300,
1670,1338,1670,DT-8700.2000-270,
1671,1338,1671,DM-1500.1500,
1672,1338,1672,BH-7000.8100-800,
1673,1338,1673,DM-1800.2000,
1674,1342,1674,RP-1400.8000-020.21,
1675,1342,1675,RP-1400.8000-020.15,
